# Метеостанция Опытное Поле (Красноярск), Россия, WMO_ID=29570, выборка с 08.04.2019 по 15.07.2019, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=29570&lang=ru
#
"Местное время в Опытном Поле";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"01.07.2019 01:00";"12.8";"735.0";"";"";"96";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"30.06.2019 22:00";"14.2";"734.0";"";"";"94";"Ветер, дующий с северо-запада";"1";"";"";"100%.";"Гроза слабая или умеренная без града, но с дождем и/или снегом в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"30.06.2019 19:00";"17.5";"734.0";"";"";"77";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"22.8";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"30.06.2019 16:00";"20.5";"";"";"";"79";"Ветер, дующий с северо-запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"30.06.2019 13:00";"21.3";"733.0";"";"";"72";"Ветер, дующий с запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"30.06.2019 10:00";"20.8";"733.0";"";"";"76";"Ветер, дующий с северо-запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"30.06.2019 07:00";"20.3";"732.0";"";"";"78";"Ветер, дующий с запада";"1";"";"";"70 – 80%.";" ";"";"";"16.4";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"30.06.2019 04:00";"16.6";"732.0";"";"";"81";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"30.06.2019 01:00";"19.7";"732.0";"";"";"66";"Ветер, дующий с юго-запада";"1";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"29.06.2019 22:00";"21.7";"732.0";"";"";"56";"Ветер, дующий с юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"29.06.2019 19:00";"29.8";"732.0";"";"";"34";"Ветер, дующий с востока";"2";"";"";"20–30%.";" ";"";"";"";"31.2";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"29.06.2019 16:00";"31.1";"732.0";"";"";"28";"Ветер, дующий с востока";"3";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"29.06.2019 13:00";"29.5";"733.0";"";"";"37";"Ветер, дующий с востока";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"29.06.2019 10:00";"24.5";"734.0";"";"";"56";"Ветер, дующий с востока";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"29.06.2019 07:00";"20.9";"734.0";"";"";"68";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"15.7";"";"";"";"";"";"";"20.0";"";"Осадков нет";"12";"";"";"";"";
"29.06.2019 04:00";"16.1";"734.0";"";"";"84";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"29.06.2019 01:00";"18.5";"734.0";"";"";"69";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"28.06.2019 22:00";"21.8";"733.0";"";"";"58";"Ветер, дующий с запада";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"28.06.2019 19:00";"29.2";"733.0";"";"";"34";"Ветер, дующий с востока";"2";"";"";"20–30%.";" ";"";"";"";"30.7";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"28.06.2019 16:00";"30.3";"733.0";"";"";"36";"Ветер, дующий с востока";"2";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"28.06.2019 13:00";"28.6";"733.0";"";"";"39";"Ветер, дующий с северо-востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"28.06.2019 10:00";"24.3";"734.0";"";"";"66";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"28.06.2019 07:00";"18.2";"733.0";"";"";"83";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"15.5";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"28.06.2019 04:00";"16.1";"733.0";"";"";"85";"Ветер, дующий с юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"28.06.2019 01:00";"19.2";"733.0";"";"";"71";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"27.06.2019 22:00";"21.0";"733.0";"";"";"68";"Ветер, дующий с юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"27.06.2019 19:00";"28.5";"733.0";"";"";"40";"Ветер, дующий с северо-востока";"1";"";"";"40%.";" ";"";"";"";"30.0";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"27.06.2019 16:00";"29.6";"733.0";"";"";"42";"Ветер, дующий с севера";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"27.06.2019 13:00";"27.5";"734.0";"";"";"48";"Ветер, дующий с запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"27.06.2019 10:00";"24.3";"735.0";"";"";"59";"Ветер, дующий с севера";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"27.06.2019 07:00";"21.9";"735.0";"";"";"69";"Ветер, дующий с запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"17.6";"";"";"";"";"";"";"50.0";"";"1.0";"12";"";"";"";"";
"27.06.2019 04:00";"18.2";"735.0";"";"";"81";"Ветер, дующий с запада";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"27.06.2019 01:00";"19.0";"735.0";"";"";"77";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"26.06.2019 22:00";"18.3";"735.0";"";"";"95";"Ветер, дующий с юго-запада";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"26.06.2019 19:00";"23.7";"735.0";"";"";"56";"Ветер, дующий с запада";"1";"";"";"90  или более, но не 100%";"Гроза сильная с градом в срок наблюдения. ";"";"";"";"27.2";"";"";"";"";"";"20.0";"";"Следы осадков";"12";"";"";"";"";
"26.06.2019 16:00";"26.0";"735.0";"";"";"51";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"26.06.2019 13:00";"23.3";"735.0";"";"";"64";"Ветер, дующий с северо-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"26.06.2019 10:00";"18.8";"743.0";"";"";"74";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"26.06.2019 07:00";"15.7";"736.0";"";"";"81";"Ветер, дующий с северо-запада";"1";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"";"";"11.6";"";"";"";"";"";"";"50.0";"";"0.9";"12";"";"";"";"";
"26.06.2019 04:00";"14.7";"735.0";"";"";"83";"Ветер, дующий с запада";"2";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"26.06.2019 01:00";"13.9";"736.0";"";"";"87";"Ветер, дующий с запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"25.06.2019 22:00";"12.7";"736.0";"";"";"89";"Ветер, дующий с запада";"1";"";"";"100%.";"Ливневый(ые) дождь(и). ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"25.06.2019 19:00";"11.6";"735.0";"";"";"92";"Ветер, дующий с запада";"2";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"12.2";"";"";"";"";"";"20.0";"";"11.0";"12";"";"";"";"";
"25.06.2019 16:00";"11.8";"735.0";"";"";"86";"Ветер, дующий с запада";"2";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"25.06.2019 13:00";"11.9";"735.0";"";"";"91";"Ветер, дующий с запада";"2";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"25.06.2019 10:00";"11.5";"735.0";"";"";"91";"Ветер, дующий с запада";"2";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"25.06.2019 07:00";"11.1";"734.4";"759.1";"";"92";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"11.0";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"20.0";"9.9";"3.0";"12";"Поверхность почвы влажная.";"12.0";"";"";
"25.06.2019 04:00";"11.6";"735.0";"";"";"94";"Ветер, дующий с юго-запада";"1";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"25.06.2019 01:00";"12.0";"735.0";"";"";"89";"Ветер, дующий с юго-запада";"1";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"24.06.2019 22:00";"14.9";"735.0";"";"";"66";"Ветер, дующий с юго-запада";"2";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"24.06.2019 19:00";"16.4";"735.0";"";"";"59";"Ветер, дующий с запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"18.0";"";"";"";"";"";"50.0";"";"7.0";"12";"";"";"";"";
"24.06.2019 16:00";"17.9";"735.0";"";"";"64";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"24.06.2019 13:00";"14.6";"735.0";"";"";"90";"Ветер, дующий с запада";"1";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
